status,gasInStorage,full,trend,injection,withdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,Name,Country,Type,operator,Year,Month,Day,Date,Week,LastUpdateTime
C,2.4074,90,0,0,0,2.675,21.4,21.4,UGS Ghercesti,Romania,DSR,Depogaz Ploie?ti,2025,7,20,7/20/2025,29,8/2/2025
C,6.3157,57.38,0.59,65.27,0,11.0062,79,95.53,"VGS STOGIT Adriatica (Collalto, Cellino, San Potito & Cotignola) (7)",Italy,GRP,Stogit Adriatica (SNAM),2025,7,20,7/20/2025,29,8/2/2025
C,11.9478,79.86,0.38,70.21,13.7,14.9611,124.68,195.41,"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",France,ASF,Storengy,2025,7,20,7/20/2025,29,8/2/2025
C,1.6592,71.57,0.58,13.49,0,2.3184,48.38,80.64,UGS Kraak,Germany,ASF,HanseWerk,2025,7,20,7/20/2025,29,8/2/2025
C,147.4876,78.36,0.3,576.25,0,188.2185,1601.63,2783.07,"VGS STOGIT (Fiume Treste, Bordolano, Sabbioncello, Minerbio, Sergnano, Ripalta, Cortemaggiore, Brugherio, Settala)",Italy,DSR,Stogit (7),2025,7,20,7/20/2025,29,8/2/2025
C,1.4063,78.68,0.39,6.96,0,1.7875,24.84,49.68,UGS Nüttermoor H-2,Germany,ASF,EWE Gasspeicher,2025,7,20,7/20/2025,29,8/2/2025
C,0.6912,38.73,0.35,6.31,0,1.785,11.04,34.32,UGS Schmidhausen,Germany,DSR,Storengy Deutschland,2025,7,20,7/20/2025,29,8/2/2025
C,2.6325,97.06,0.24,6.07,0,2.7123,84.97,141.61,UGS Enschede - Epe (Nuon),Germany,DSR,NUON Epe Gasspeicher,2025,7,20,7/20/2025,29,8/2/2025
C,3.0891,51.62,0.99,59,0,5.9844,51.15,166.23,VGS SEDIANE B (Gournay-sur-Aronde),France,ASF,Storengy,2025,7,20,7/20/2025,29,8/2/2025
C,7.0524,73.52,0.38,36.41,0,9.593,133.7,307.56,"VGS GIM Kawerna (Kosakowo, Mogilno)",Poland,ASF,GSP,2025,7,20,7/20/2025,29,8/2/2025
C,31.3675,63.18,0.39,182.96,0,49.6515,404.36,464.55,UGS Bergermeer,Netherlands,DSR,TAQA Gas Storage,2025,7,20,7/20/2025,29,8/2/2025
E,0.254,6.21,0,0,0,4.088,37.63,91.39,UGS Wolfersberg,Germany,DSR,bayernugs,2025,7,20,7/20/2025,29,8/2/2025
C,1.5225,70.97,-0.56,0,12.1,2.1452,48.39,96.78,UGS Epe-L-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,20,7/20/2025,29,8/2/2025
C,1.8903,87.65,1.66,35.94,0,2.1568,210.67,361.15,UGS Etzel EGL (Equinor Storage Deutschland),Germany,ASF,Equinor Storage Deutschland,2025,7,20,7/20/2025,29,8/2/2025
C,0.095,3.36,0.21,6,0,2.8303,57.96,84.19,UGS Nüttermoor H-4,Netherlands,ASF,EWE Gasspeicher (NL) (5) (8),2025,7,20,7/20/2025,29,8/2/2025
C,5.575,86.13,0.61,39.61,0,6.4729,85.48,179.23,UGS STASSFURT-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,20,7/20/2025,29,8/2/2025
C,2.0268,96.32,0.29,6.25,0,2.1041,83.23,166.46,UGS Epe Trianel,Germany,ASF,Trianel Gasspeicher Epe,2025,7,20,7/20/2025,29,8/2/2025
C,9.0237,72.46,0.57,71.29,0,12.4532,117.79,129.35,"VGS GIM Sanok (Brzeznica, Husow, Strachocina, Swarzow)",Poland,DSR,GSP,2025,7,20,7/20/2025,29,8/2/2025
C,22.5883,66.61,0.29,107.57,8.3,33.9118,300.13,580.01,VGS Lussagnet (TERÉGA),France,ASR,Teréga,2025,7,20,7/20/2025,29,8/2/2025
C,17.8848,66.81,0.23,54.5,0,26.771,213.34,308.31,VGS OMV Gas Storage Pool (Tallesbrunn & Schönkirchen / Reyersdorf),Austria,DSR,OMV Gas Storage,2025,7,20,7/20/2025,29,8/2/2025
C,17.445,61.81,0.44,150.4,26.3,28.2242,338.3,418.9,UGS Láb (incl. Gajary baden),Slovakia,DSR,Nafta,2025,7,20,7/20/2025,29,8/2/2025
C,0.0799,8.26,0.16,1.55,0,0.9677,6.45,16.13,UGS Frankenthal,Germany,ASR,Enovos Storage,2025,7,20,7/20/2025,29,8/2/2025
C,15.8515,71.9,0.4,88.19,0,22.046,346.79,507.25,"VGS Storage Hub (Bernburg, Bad Lauchstädt)",Germany,GRP,VNG Gasspeicher GmbH (6),2025,7,20,7/20/2025,29,8/2/2025
C,28.9089,48.72,0.24,141.93,0,59.3385,448.75,732.8,UGS Norg (Langelo) L-gas,Netherlands,DSR,NAM,2025,7,20,7/20/2025,29,8/2/2025
C,15.2667,64.01,0.45,107.7,0,23.85,154.06,620.2,UGS Grijpskerk L-gas,Netherlands,DSR,NAM,2025,7,20,7/20/2025,29,8/2/2025
C,1.608,82.22,0,0,0,1.9557,54,94.5,UGS Etzel EDF (VGS),Germany,ASF,EDF Gas Deutschland,2025,7,20,7/20/2025,29,8/2/2025
C,0.4096,73.94,1.06,5.91,0,0.554,11.38,27.12,UGS Kiel-Rönne,Germany,ASF,SWKiel Speicher,2025,7,20,7/20/2025,29,8/2/2025
C,3.1913,64.73,0.37,17.94,0,4.93,71.76,118.32,UGS Etzel ESE (OMV),Germany,ASF,OMV Gas Storage Germany,2025,7,20,7/20/2025,29,8/2/2025
C,0.7274,14.55,0.84,42.07,0,5,40,360,UGS Alkmaar,Netherlands,DSR,TAQA Piek Gas,2025,7,20,7/20/2025,29,8/2/2025
C,0.9981,48.04,1.46,30.31,0,2.0779,54,94.5,UGS Etzel EnBW (VGS),Germany,ASF,EnBW Etzel Speicher,2025,7,20,7/20/2025,29,8/2/2025
C,5.0456,43.81,0.42,48.73,0,11.5176,69.3,144.14,UGS Breitbrunn,Germany,DSR,Uniper Energy Storage,2025,7,20,7/20/2025,29,8/2/2025
C,4.9184,46.46,0.15,16.06,0,10.5859,158.41,276.45,UGS Etzel Erdgas Lager EGL,Germany,ASF,Uniper Energy Storage,2025,7,20,7/20/2025,29,8/2/2025
E,1.0669,24.25,0,0,0,4.4,300,280,UGS Stublach (Post-Brexit),United Kingdom,ASF,Storengy UK (Post-Brexit),2025,7,20,7/20/2025,29,8/2/2025
C,0.913,73.34,0.36,4.46,0,1.2448,29.23,46.98,UGS Etzel ESE (VGS),Germany,ASF,VNG Gasspeicher GmbH (6),2025,7,20,7/20/2025,29,8/2/2025
C,1.1356,42.87,0,0,0,2.6486,288.93,240.78,UGS Holford (Post-Brexit),United Kingdom,ASF,Uniper Energy Storage Ltd (Post-Brexit),2025,7,20,7/20/2025,29,8/2/2025
C,2.1586,68.43,0.41,12.81,0,3.1546,15.5,0,UGS Târgu Mures,Romania,DSR,Depomures,2025,7,20,7/20/2025,29,8/2/2025
C,0.7612,27.04,1.6,44.97,0,2.815,89,25,UGS Humbly Grove (Post-Brexit),United Kingdom,DSR,Humbly Grove Energy (Post-Brexit),2025,7,20,7/20/2025,29,8/2/2025
C,20.8566,67.94,0.52,168.73,9.7,30.7,333.5,443,"VGS GSCZ (Háje, Tranovice, Štramberk, Tvrdonice, Dolni Dunajovice, Lobodice)",Czechia,DSR,Gas Storage CZ,2025,7,20,7/20/2025,29,8/2/2025
C,9.8574,93.8,0.06,6.09,0,10.5094,122.04,216.96,UGS Etzel EKB,Germany,ASF,EKB,2025,7,20,7/20/2025,29,8/2/2025
C,27.3329,76.28,0.16,59.08,0,35.8318,143.34,208.96,"VGS Enagás Basic Underground Storage (Serrablo, Yela, Gaviota, Marismas)",Spain,DSR,Enagás GTS,2025,7,20,7/20/2025,29,8/2/2025
C,0.4092,44.96,1.05,9.6,0,0.9102,10.8,13.32,"TEP Storage Hub (Allmenhausen, Kirchheiligen)",Germany,DSR,TEP,2025,7,20,7/20/2025,29,8/2/2025
E,11.8193,47.53,0,22.13,21.7,24.8653,129,74,UGS Incukalns,Latvia,ASR,AS Conexus Baltic Grid,2025,7,20,7/20/2025,29,8/2/2025
C,1.2631,88.01,0,1.4,1.4,1.4352,46.8,93.6,UGS Enschede - Epe (Eneco),Germany,ASF,Eneco Gasspeicher,2025,7,20,7/20/2025,29,8/2/2025
C,1.1277,23.48,-0.01,0,0.5,4.8025,43.35,61.2,UGS Inzenham-West,Germany,DSR,NAFTA Speicher Inzenham,2025,7,20,7/20/2025,29,8/2/2025
C,3.5734,100.09,0,0,0,3.57,24,85.68,UGS Carriço,Portugal,ASF,REN Armazenagem,2025,7,20,7/20/2025,29,8/2/2025
C,0.9714,57.14,1.26,21.48,0,1.7,31.68,58.08,UGS Lesum,Germany,ASF,Storengy Deutschland,2025,7,20,7/20/2025,29,8/2/2025
C,5.1752,83.71,0.34,21.27,0,6.1822,104.93,328.61,INNEXPOOL-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,20,7/20/2025,29,8/2/2025
C,1.8343,90.8,0.63,12.73,0,2.0203,41.04,109.44,UGS Epe (MET Epe Speicher),Germany,ASF,MET Epe Speicher,2025,7,20,7/20/2025,29,8/2/2025
C,2.7193,73.41,0.57,21.41,0,3.7044,60,98,UGS Uhrice,Czechia,DSR,MND Energy Storage,2025,7,20,7/20/2025,29,8/2/2025
C,0.5974,32.07,0.77,14.39,0,1.8625,24.84,41.4,UGS Nüttermoor H-5,Germany,ASF,EWE Gasspeicher,2025,7,20,7/20/2025,29,8/2/2025
C,33.7114,75.11,0.52,251.56,18.4,44.8833,374.03,680.41,"VGS SERENE ATLANTIQUE ((Chéméry, Céré-la-Ronde, Soings-en-Sologne)",France,ASF,Storengy,2025,7,20,7/20/2025,29,8/2/2025
C,13.9957,91.44,0.05,6.85,0,15.3065,331.2,469.2,UGS Epe Uniper H-Gas,Germany,ASF,Uniper Energy Storage,2025,7,20,7/20/2025,29,8/2/2025
C,47.5462,14.81,0.17,574.66,1.7,321.1209,2354.74,1197.81,VGS Ukraine (all storage facilities),Ukraine,DSR,Ukrtransgaz,2025,7,20,7/20/2025,29,8/2/2025
C,4.1884,66.18,1.02,64.34,0,6.3291,137.88,275.76,UGS Katharina,Germany,ASF,Erdgasspeicher Peissen,2025,7,20,7/20/2025,29,8/2/2025
C,1.0136,28.42,0.54,19.25,0,3.5672,53.83,124.2,EWE H-Gas Zone,Germany,ASF,EWE Gasspeicher,2025,7,20,7/20/2025,29,8/2/2025
C,1.3467,78.03,0.39,6.79,0,1.7259,47.72,119.3,UGS Epe-NL-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,20,7/20/2025,29,8/2/2025
C,2.0762,29.89,0.36,27.3,2.5,6.947,72.66,72.66,UGS Lab IV - Pozagas,Slovakia,DSR,Pozagas,2025,7,20,7/20/2025,29,8/2/2025
C,1.779,49.88,0.9,54.73,22.8,3.5664,312.41,435.46,UGS EnergyStock,Netherlands,ASF,EnergyStock,2025,7,20,7/20/2025,29,8/2/2025
C,7.2506,86.21,0.2,16.64,0,8.41,88.14,169.66,UGS Loenhout,Belgium,ASR,Fluxys,2025,7,20,7/20/2025,29,8/2/2025
C,9.7968,68.68,0.62,88.66,0,14.2636,107.52,158.4,UGS Wierzchowice,Poland,DSR,GSP,2025,7,20,7/20/2025,29,8/2/2025
C,2.0864,92.77,0.45,10.18,0,2.249,19.7,73.92,UGS Ronnenberg-Empelde,Germany,ASF,enercity,2025,7,20,7/20/2025,29,8/2/2025
C,7.0065,63.3,0.01,1.2,0,11.0683,436.25,403.68,UGS Etzel ESE (Uniper Energy Storage),Germany,ASF,Uniper Energy Storage,2025,7,20,7/20/2025,29,8/2/2025
C,27.3909,76.44,0.16,57.93,0,35.8318,143.34,208.96,"VGS Enagás Basic Underground Storage (Serrablo, Yela, Gaviota, Marismas)",Spain,DSR,Enagás GTS,2025,7,21,7/21/2025,30,8/2/2025
C,16.8462,82.59,0.1,21.02,0,20.3979,134.61,263.9,UGS Szöreg-1,Hungary,DSR,HEXUM,2025,7,21,7/21/2025,30,8/2/2025
C,1.6644,71.79,0.22,5.12,0,2.3184,48.38,80.64,UGS Kraak,Germany,ASF,HanseWerk,2025,7,21,7/21/2025,30,8/2/2025
C,3.5098,50.11,0.38,26.82,0,7.0044,42.13,46.88,UGS Chiren,Bulgaria,DSR,Bulgartransgaz (4),2025,7,21,7/21/2025,30,8/2/2025
C,1.0214,28.63,0.22,8.12,0.4,3.5672,53.83,124.2,EWE H-Gas Zone,Germany,ASF,EWE Gasspeicher,2025,7,21,7/21/2025,30,8/2/2025
C,0.9141,73.44,0.09,1.13,0,1.2448,29.23,46.98,UGS Etzel ESE (VGS),Germany,ASF,VNG Gasspeicher GmbH (6),2025,7,21,7/21/2025,30,8/2/2025
C,15.9197,72.21,0.31,68.16,0,22.046,346.79,507.25,"VGS Storage Hub (Bernburg, Bad Lauchstädt)",Germany,GRP,VNG Gasspeicher GmbH (6),2025,7,21,7/21/2025,30,8/2/2025
C,0.5983,32.12,0.05,0.9,0,1.8625,24.84,41.4,UGS Nüttermoor H-5,Germany,ASF,EWE Gasspeicher,2025,7,21,7/21/2025,30,8/2/2025
C,29.0427,48.94,0.23,133.88,0,59.3385,448.75,732.8,UGS Norg (Langelo) L-gas,Netherlands,DSR,NAM,2025,7,21,7/21/2025,30,8/2/2025
C,22.8453,48,0.29,138.69,0,47.5929,374.71,535,"VGS MFGT (Pusztaederics, Zsana-Nord, Kardoskút-Pusztaszolos, Hajdúszoboszló)",Hungary,DSR,HGS (9),2025,7,21,7/21/2025,30,8/2/2025
C,17.5587,62.21,0.4,144.89,31.2,28.2242,338.3,418.9,UGS Láb (incl. Gajary baden),Slovakia,DSR,Nafta,2025,7,21,7/21/2025,30,8/2/2025
E,0.254,6.21,0,0,0,4.088,37.63,91.39,UGS Wolfersberg,Germany,DSR,bayernugs,2025,7,21,7/21/2025,30,8/2/2025
C,7.0714,73.71,0.2,19,0,9.593,133.7,307.56,"VGS GIM Kawerna (Kosakowo, Mogilno)",Poland,ASF,GSP,2025,7,21,7/21/2025,30,8/2/2025
C,22.6688,66.85,0.24,91.04,10.6,33.9118,300.13,580.01,VGS Lussagnet (TERÉGA),France,ASR,Teréga,2025,7,21,7/21/2025,30,8/2/2025
C,0.8062,28.64,1.6,45,0,2.815,89,25,UGS Humbly Grove (Post-Brexit),United Kingdom,DSR,Humbly Grove Energy (Post-Brexit),2025,7,21,7/21/2025,30,8/2/2025
C,9.871,69.2,0.52,74.16,0,14.2636,107.52,158.4,UGS Wierzchowice,Poland,DSR,GSP,2025,7,21,7/21/2025,30,8/2/2025
C,33.9374,75.61,0.5,248.17,22.2,44.8833,374.03,680.41,"VGS SERENE ATLANTIQUE ((Chéméry, Céré-la-Ronde, Soings-en-Sologne)",France,ASF,Storengy,2025,7,21,7/21/2025,30,8/2/2025
C,2.7325,73.76,0.36,13.66,0,3.7044,60,98,UGS Uhrice,Czechia,DSR,MND Energy Storage,2025,7,21,7/21/2025,30,8/2/2025
C,3.5734,100.09,0,0,0,3.57,24,85.68,UGS Carriço,Portugal,ASF,REN Armazenagem,2025,7,21,7/21/2025,30,8/2/2025
C,9.6459,80.59,0.27,41.12,8.4,11.9689,95.75,664.94,"VGS SALINE (Tersanne, Etrez, Manosque)",France,ASR,Storengy,2025,7,21,7/21/2025,30,8/2/2025
C,9.0905,73,0.54,66.73,0,12.4532,117.79,129.35,"VGS GIM Sanok (Brzeznica, Husow, Strachocina, Swarzow)",Poland,DSR,GSP,2025,7,21,7/21/2025,30,8/2/2025
C,2.1714,68.83,0.41,12.79,0,3.1546,15.5,0,UGS Târgu Mures,Romania,DSR,Depomures,2025,7,21,7/21/2025,30,8/2/2025
C,13.4473,68.96,0.16,31.83,0,19.4989,165.6,177.87,UGS Haidach (SEFE Storage),Austria,DSR,SEFE Storage,2025,7,21,7/21/2025,30,8/2/2025
C,2.7438,71.23,0.4,15.61,0,3.852,32.1,48.15,UGS Urziceni,Romania,DSR,Depogaz Ploie?ti,2025,7,21,7/21/2025,30,8/2/2025
C,10.536,75.18,-0.01,22.2,23.4,14.0136,156.36,270.26,"VGS SEDIANE (Saint-Illiers, Beynes Supérieur, Beynes Profond)",France,ASF,Storengy,2025,7,21,7/21/2025,30,8/2/2025
C,8.9573,63.9,0.51,71.41,0,14.017,107,149.8,UGS Bilciuresti,Romania,DSR,Depogaz Ploie?ti,2025,7,21,7/21/2025,30,8/2/2025
C,11.9909,80.15,0.29,62.07,19,14.9611,124.68,195.41,"VGS SERENE NORD (Trois Fontaines l’Abbaye, Cerville, Germiny-sous-Coulombs, Saint-Clair-sur-Epte)",France,ASF,Storengy,2025,7,21,7/21/2025,30,8/2/2025
C,2.4074,90,0,0,0,2.675,21.4,21.4,UGS Ghercesti,Romania,DSR,Depogaz Ploie?ti,2025,7,21,7/21/2025,30,8/2/2025
C,3.4847,35.59,0.45,45.7,1.8,9.79,90.72,180,"VGS GSD Gas Storage (Lille Torup, Stenlille)",Denmark,ASF,GSD,2025,7,21,7/21/2025,30,8/2/2025
C,0.5388,100.72,0,0,0,0.535,10.7,12.84,UGS Balaceanca ,Romania,DSR,Depogaz Ploie?ti,2025,7,21,7/21/2025,30,8/2/2025
C,5.6637,81.56,0.03,2.28,0,6.9439,73.43,95.58,UGS Dolni Bojanovice,Czechia,DSR,SPP Storage,2025,7,21,7/21/2025,30,8/2/2025
C,4.9275,51.17,0.56,53.64,0,9.63,69.55,80.25,UGS Sarma?el ,Romania,DSR,Depogaz Ploie?ti,2025,7,21,7/21/2025,30,8/2/2025
C,3.1481,52.6,0.99,59,0,5.9844,51.15,166.23,VGS SEDIANE B (Gournay-sur-Aronde),France,ASF,Storengy,2025,7,21,7/21/2025,30,8/2/2025
C,1.608,82.22,0,0,0,1.9557,54,94.5,UGS Etzel EDF (VGS),Germany,ASF,EDF Gas Deutschland,2025,7,21,7/21/2025,30,8/2/2025
C,0.7683,15.37,0.82,40.88,0,5,40,360,UGS Alkmaar,Netherlands,DSR,TAQA Piek Gas,2025,7,21,7/21/2025,30,8/2/2025
C,0.9981,48.04,0,0,0,2.0779,54,94.5,UGS Etzel EnBW (VGS),Germany,ASF,EnBW Etzel Speicher,2025,7,21,7/21/2025,30,8/2/2025
C,1.7691,70.24,0,0,0,2.5184,41.04,82.08,UGS Nüttermoor H-3,Germany,ASF,EWE Gasspeicher,2025,7,21,7/21/2025,30,8/2/2025
C,2.7735,84.04,0.39,14.87,0,3.3,24.44,44,UGS Cornegliano,Italy,DSR,IGS (7),2025,7,21,7/21/2025,30,8/2/2025
C,1.4133,79.06,0.39,6.96,0,1.7875,24.84,49.68,UGS Nüttermoor H-2,Germany,ASF,EWE Gasspeicher,2025,7,21,7/21/2025,30,8/2/2025
C,26.8412,74.18,0.26,95.21,0,36.184,336.12,374.52,"RAG Storage Pool (Puchkirchen / Haag, Aigelsbrunn, Haidach 5, 7Fields-RAG, Haidach)",Austria,DSR,RAG Energy Storage,2025,7,21,7/21/2025,30,8/2/2025
C,6.3402,57.61,0.22,24.56,0,11.0062,79,95.53,"VGS STOGIT Adriatica (Collalto, Cellino, San Potito & Cotignola) (7)",Italy,GRP,Stogit Adriatica (SNAM),2025,7,21,7/21/2025,30,8/2/2025
C,0.7509,75.17,0.25,2.47,0,0.999,10.66,32.76,UGS Rüdersdorf H,Germany,ASF,EWE Gasspeicher,2025,7,21,7/21/2025,30,8/2/2025
C,3.2323,67.73,0.65,32.86,1.2,4.7725,43.87,51.57,UGS Okoli,Croatia,DSR,PSP,2025,7,21,7/21/2025,30,8/2/2025
C,3.0435,97.04,0.41,15.05,2.1,3.1362,39.98,141.12,UGS EWE-Zone L,Germany,ASF,EWE Gasspeicher,2025,7,21,7/21/2025,30,8/2/2025
C,147.9093,78.58,0.22,445.62,1.4,188.2185,1601.63,2783.07,"VGS STOGIT (Fiume Treste, Bordolano, Sabbioncello, Minerbio, Sergnano, Ripalta, Cortemaggiore, Brugherio, Settala)",Italy,DSR,Stogit (7),2025,7,21,7/21/2025,30,8/2/2025
C,9.8609,93.83,0.03,3.51,0,10.5094,122.04,216.96,UGS Etzel EKB,Germany,ASF,EKB,2025,7,21,7/21/2025,30,8/2/2025
C,11.894,47.83,0.3,45.15,0,24.8653,129,74,UGS Incukalns,Latvia,ASR,AS Conexus Baltic Grid,2025,7,21,7/21/2025,30,8/2/2025
C,4.2457,67.08,0.91,57.34,0,6.3291,137.88,275.76,UGS Katharina,Germany,ASF,Erdgasspeicher Peissen,2025,7,21,7/21/2025,30,8/2/2025
C,1.7709,49.65,-0.23,16.13,24.3,3.5664,312.41,435.46,UGS EnergyStock,Netherlands,ASF,EnergyStock,2025,7,21,7/21/2025,30,8/2/2025
C,2.0952,30.16,0.27,21.49,2.5,6.947,72.66,72.66,UGS Lab IV - Pozagas,Slovakia,DSR,Pozagas,2025,7,21,7/21/2025,30,8/2/2025
C,1.8903,87.65,0,0,0,2.1568,210.67,361.15,UGS Etzel EGL (Equinor Storage Deutschland),Germany,ASF,Equinor Storage Deutschland,2025,7,21,7/21/2025,30,8/2/2025
C,0.101,3.57,0.21,6,0,2.8303,57.96,84.19,UGS Nüttermoor H-4,Netherlands,ASF,EWE Gasspeicher (NL) (5) (8),2025,7,21,7/21/2025,30,8/2/2025
E,1.0669,24.25,0,0,0,4.4,300,280,UGS Stublach (Post-Brexit),United Kingdom,ASF,Storengy UK (Post-Brexit),2025,7,21,7/21/2025,30,8/2/2025
C,0.0815,8.42,0.17,1.55,0,0.9677,6.45,16.13,UGS Frankenthal,Germany,ASR,Enovos Storage,2025,7,21,7/21/2025,30,8/2/2025
C,15.3744,64.46,0.45,107.7,0,23.85,154.06,620.2,UGS Grijpskerk L-gas,Netherlands,DSR,NAM,2025,7,21,7/21/2025,30,8/2/2025
C,2.0966,93.22,0.45,10.18,0,2.249,19.7,73.92,UGS Ronnenberg-Empelde,Germany,ASF,enercity,2025,7,21,7/21/2025,30,8/2/2025
C,20.9809,68.34,0.4,132.74,8.5,30.7,333.5,443,"VGS GSCZ (Háje, Tranovice, Štramberk, Tvrdonice, Dolni Dunajovice, Lobodice)",Czechia,DSR,Gas Storage CZ,2025,7,21,7/21/2025,30,8/2/2025
C,1.2631,88.01,0,1.6,1.6,1.4352,46.8,93.6,UGS Enschede - Epe (Eneco),Germany,ASF,Eneco Gasspeicher,2025,7,21,7/21/2025,30,8/2/2025
C,31.5489,63.54,0.37,175.1,0,49.6515,404.03,464.55,UGS Bergermeer,Netherlands,DSR,TAQA Gas Storage,2025,7,21,7/21/2025,30,8/2/2025
C,1.6494,48.63,0,2.22,2.1,3.3917,55.2,69,UGS Jemgum H (EWE),Germany,ASF,EWE Gasspeicher,2025,7,21,7/21/2025,30,8/2/2025
C,7.0045,63.28,-0.02,0,2,11.0683,436.25,403.68,UGS Etzel ESE (Uniper Energy Storage),Germany,ASF,Uniper Energy Storage,2025,7,21,7/21/2025,30,8/2/2025
C,3.937,80.25,0.44,22.21,0,4.9061,57.51,84.76,UGS Damborice,Czechia,DSR,MND Gas Storage,2025,7,21,7/21/2025,30,8/2/2025
C,1.1973,80.3,0.57,8.53,0,1.491,55.3,46.78,UGS Etzel ESE (MET),Germany,ASF,MET Speicher,2025,7,21,7/21/2025,30,8/2/2025
C,1.8343,90.8,0,0,0,2.0203,41.04,109.44,UGS Epe (MET Epe Speicher),Germany,ASF,MET Epe Speicher,2025,7,21,7/21/2025,30,8/2/2025
C,4.9345,46.61,0.15,16.06,0,10.5859,158.41,276.45,UGS Etzel Erdgas Lager EGL,Germany,ASF,Uniper Energy Storage,2025,7,21,7/21/2025,30,8/2/2025
C,1.1356,42.87,0,0,0,2.6486,288.93,240.78,UGS Holford (Post-Brexit),United Kingdom,ASF,Uniper Energy Storage Ltd (Post-Brexit),2025,7,21,7/21/2025,30,8/2/2025
C,1.124,23.4,-0.08,0,3.7,4.8025,43.35,61.2,UGS Inzenham-West,Germany,DSR,NAFTA Speicher Inzenham,2025,7,21,7/21/2025,30,8/2/2025
C,1.0871,87.67,1.15,14.13,0,1.24,27.6,82.56,UGS Harsefeld,Germany,ASF,Storengy Deutschland,2025,7,21,7/21/2025,30,8/2/2025
C,6.6367,69.36,0.03,6.58,4,9.568,164.8,253.33,UGS Jemgum H (SEFE Storage),Germany,ASF,SEFE Storage (Germany),2025,7,21,7/21/2025,30,8/2/2025
C,12.5633,70.48,0.21,36.69,0,17.825,148.54,222.81,UGS 7 Fields (Uniper Energy Storage) - AT,Austria,DSR,Uniper Energy Storage (AT),2025,7,21,7/21/2025,30,8/2/2025
C,3.2114,65.14,0.41,20.15,0,4.93,71.76,118.32,UGS Etzel ESE (OMV),Germany,ASF,OMV Gas Storage Germany,2025,7,21,7/21/2025,30,8/2/2025
C,2.6537,67.35,0.5,19.7,0,3.94,86.04,244.32,UGS Peckensen,Germany,ASF,Storengy Deutschland,2025,7,21,7/21/2025,30,8/2/2025
C,3.058,6.84,0.41,184.95,0,44.6763,352.62,542.5,UGS Rehden,Germany,DSR,SEFE Storage (Germany),2025,7,21,7/21/2025,30,8/2/2025
C,0.4186,45.99,1.03,9.38,0,0.9102,10.8,13.32,"TEP Storage Hub (Allmenhausen, Kirchheiligen)",Germany,DSR,TEP,2025,7,21,7/21/2025,30,8/2/2025
C,5.0905,44.2,0.39,44.88,0,11.5176,69.3,144.14,UGS Breitbrunn,Germany,DSR,Uniper Energy Storage,2025,7,21,7/21/2025,30,8/2/2025
C,1.2107,75.36,-0.37,0,6,1.6065,48,120,UGS Epe Uniper L-Gas,Germany,ASF,Uniper Energy Storage,2025,7,21,7/21/2025,30,8/2/2025
C,0.9929,58.4,1.26,21.43,0,1.7,31.68,58.08,UGS Lesum,Germany,ASF,Storengy Deutschland,2025,7,21,7/21/2025,30,8/2/2025
C,5.1812,83.81,0.1,6,0,6.1822,104.93,328.61,INNEXPOOL-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,21,7/21/2025,30,8/2/2025
C,1.5124,70.5,-0.47,0,10.1,2.1452,48.39,96.78,UGS Epe-L-RWEGSW,Germany,ASF,RWE Gas Storage West,2025,7,21,7/21/2025,30,8/2/2025
C,1.7276,73.52,0.03,4.36,3.5,2.35,32.74,49.03,VGS Zone MND ESG (UGS Stockstadt + UGS Haehnlein),Germany,ASR,MND Energy Storage Germany,2025,7,21,7/21/2025,30,8/2/2025
C,48.1485,14.98,0.19,581.39,1.7,321.3776,2354.85,1203.32,VGS Ukraine (all storage facilities),Ukraine,DSR,Ukrtransgaz,2025,7,21,7/21/2025,30,8/2/2025
C,0.4171,75.3,1.35,7.52,0,0.554,11.38,27.12,UGS Kiel-Rönne,Germany,ASF,SWKiel Speicher,2025,7,21,7/21/2025,30,8/2/2025
C,0.6976,39.08,0.36,6.31,0,1.785,11.04,34.32,UGS Schmidhausen,Germany,DSR,Storengy Deutschland,2025,7,21,7/21/2025,30,8/2/2025
C,1.3508,78.26,0.24,4.06,0,1.7259,47.72,119.3,UGS Epe-NL-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,21,7/21/2025,30,8/2/2025
C,1.3876,86.19,0.44,7.05,0,1.61,25.3,50.59,UGS Reckrod,Germany,ASF,MET Speicher,2025,7,21,7/21/2025,30,8/2/2025
C,0.0524,50.62,0,0,0,0.1035,6.61,8.75,UGS Skallen,Sweden,SRC,Swedegas,2025,7,21,7/21/2025,30,8/2/2025
C,7.1574,75.6,0.26,24.33,0,9.468,274.8,357.24,UGS Bierwang,Germany,DSR,Uniper Energy Storage,2025,7,21,7/21/2025,30,8/2/2025
C,5.6044,86.58,0.45,29.46,0,6.4729,85.48,179.23,UGS STASSFURT-RWEGSWEST,Germany,ASF,RWE Gas Storage West,2025,7,21,7/21/2025,30,8/2/2025
